GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,,,
GBL,Gamco Investors Inc. Common Stock,,,
GBX,Greenbrier Companies Inc. (The) Common Stock,,,
GCI,Gannett Co. Inc. Common Stock,,,
GCO,Genesco Inc. Common Stock,,,
GCP,GCP Applied Technologies Inc. Common Stock,,,
GCV,Gabelli Convertible and Income Securities Fund Inc. (The) Common Stock,,,
GD,General Dynamics Corporation Common Stock,,,
GDDY,GoDaddy Inc. Class A Common Stock,,,
GDL,GDL Fund The Common Shares of Beneficial Interest,,,
GDL^C,The GDL Fund Series C Cumulative Puttable and Callable Preferred Shares,,,
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc. Western Asset Global Corporate Defined Opportunity Fund Inc.,,,
GDOT,Green Dot Corporation Class A Common Stock $0.001 par value,,,
GDV,Gabelli Dividend & Income Trust Common Shares of Beneficial Interest,,,
GDV^G,Gabelli Dividend 5.25% Series G Cumulative Preferred Shares par value $0.001 per share,,,
GDV^H,The Gabelli Dividend & Income Trust 5.375% Series H Cumulative Preferred Shares,,,
GE,General Electric Company Common Stock,,,
GEF,Greif Inc. Class A Common Stock,,,
GEL,Genesis Energy L.P. Common Units,,,
GEN           ,Genesis Healthcare Inc. Common Stock,,,
GEO,Geo Group Inc (The) REIT,,,
GER,Goldman Sachs MLP Energy Renaissance Fund,,,
GES,Guess? Inc. Common Stock,,,
GF,New Germany Fund Inc. (The) Common Stock,,,
GFF,Griffon Corporation Common Stock,,,
GFI,Gold Fields Limited American Depositary Shares,,,
GFL,GFL Environmental Inc. Subordinate voting shares no par value,,,
GFLU,GFL Environmental Inc. Tangible Equity Units,,,
GFX,Golden Falcon Acquisition Corp. Class A Common Stock,,,
GGB,Gerdau S.A. Common Stock,,,
GGG,Graco Inc. Common Stock,,,
GGM,Guggenheim Credit Allocation Fund Common Shares of Beneficial Interest,,,
GGT,Gabelli Multi-Media Trust Inc. (The) Common Stock,,,
GGT^E,Gabelli Multi-Media Trust Inc. (The) 5.125% Series E Cumulative Preferred Stock,,,
GGT^G,Gabelli Multi-Media Trust Inc. (The) 5.125% Series G Cumulative Preferred Shares,,,
GGZ,Gabelli Global Small and Mid Cap Value Trust (The) Common Shares of Beneficial Interest,,,
GGZ^A,Gabelli Global Small and Mid Cap Value Trust (The) 5.450% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),,,
GHC,Graham Holdings Company Common Stock,,,
GHG,GreenTree Hospitality Group Ltd. American depositary shares each representing one Class A ordinary share,,,
GHL,Greenhill & Co. Inc. Common Stock,,,
GHLD,Guild Holdings Company Class A Common Stock,,,
GHM,Graham Corporation Common Stock,,,
GHY,PGIM Global High Yield Fund Inc.,,,
GIB,CGI Inc. Common Stock,,,
GIK,GigCapital3 Inc. Common Stock,,,
GIL,Gildan Activewear Inc. Class A Sub. Vot. Common Stock,,,
GIM,Templeton Global Income Fund Inc. Common Stock,,,
GIS,General Mills Inc. Common Stock,,,
GIX,GigCapital2 Inc. Common Stock,,,
GJH,Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Cl A-1,,,
GJO,Synthetic Fixed-Income Securities Inc. Synthetic Fixed-Income Securities Inc. on behalf of STRATS(SM) Trust for Wal-Mart Stores Inc. Securities Series 2004-5,,,
GJP,Synthetic Fixed-Income Securities Inc. Synthetic Fixed-Income Securities Inc. on behalf of STRATS (SM) Trust for Dominion Resources Inc. Securities Series 2005-6 Floating Rate Structured Repackaged Asset-Backed Trust Securities (STRATS) Certificates,,,
GJR,Synthetic Fixed-Income Securities Inc. STRATS Trust for Procter&Gamble Securities Series 2006-1,,,
GJS,Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities Series 2006-2,,,
GJT,Synthetic Fixed-Income Securities Inc. Synthetic Fixed-Income Securities Inc. Floating Rate Structured Repackaged Asset-Backed Trust Securities Certificates Series 2006-3,,,
GKOS,Glaukos Corporation Common Stock,,,
GL,Globe Life Inc. Common Stock,,,
GL^C,Globe Life Inc. 6.125% Junior Subordinated Debentures due 2056,,,
GLEO,Galileo Acquisition Corp. Ordinary Shares,,,
GLOB,Globant S.A. Common Shares,,,
GLOG,GasLog Ltd. Common Shares,,,
GLOG^A,GasLog LP. 8.75% Series A Cumulative Redeemable Perpetual Preference Shares,,,
GLOP,GasLog Partners LP Common Units representing limited partnership interests,,,
GLOP^A,GasLog Partners LP 8.625% Series A Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,,,
GLOP^B,GasLog Partners LP 8.200% Series B Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,,,
GLOP^C,GasLog Partners LP 8.500% Series C Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,,,
GLP,Global Partners LP Global Partners LP Common Units representing Limited Partner Interests,,,
GLP^A,Global Partners LP 9.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,,,
GLT,Glatfelter Corporation Common Stock,,,
GLW,Corning Incorporated Common Stock,,,
GM,General Motors Company Common Stock,,,
GME,GameStop Corporation Common Stock,,,
GMED,Globus Medical Inc. Class A Common Stock,,,
GMRE,Global Medical REIT Inc. Common Stock,,,
GMRE^A,Global Medical REIT Inc. Series A Cumulative Redeemable Preferred Stock,,,
GMS,GMS Inc. Common Stock,,,
GMTA,GATX Corporation 5.625% Senior Notes due 2066,,,
GNE,Genie Energy Ltd. Class B Common Stock Stock,,,
GNE^A,Genie Energy Ltd. Series 2012 - A Preferred Stock $0.01 par value,,,
GNK,Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands),,,
GNL,Global Net Lease Inc. Common Stock,,,
GNL^A,Global Net Lease Inc. 7.25% Series A Cumulative Redeemable Preferred Stock $0.01 par value per share,,,
GNL^B,Global Net Lease Inc. 6.875% Series B Cumulative Redeemable Perpetual Preferred Stock,,,
GNPK,Genesis Park Acquisition Corp. Class A Ordinary Shares,,,
GNRC,Generac Holdlings Inc. Common Stock,,,
GNT,GAMCO Natural Resources Gold & Income Trust,,,
GNT^A,GAMCO Natural Resources Gold & Income Tust  5.20% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),,,
GNW,Genworth Financial Inc Common Stock,,,
GOAC,GO Acquisition Corp. Class A Common Stock,,,
GOF,Guggenheim Strategic Opportunities Fund Common Shares of Beneficial Interest,,,
GOL,Gol Linhas Aereas Inteligentes S.A. Sponsored ADR representing 2 Pfd Shares,,,
GOLD,Barrick Gold Corporation Common Stock (BC),,,
GOLF,Acushnet Holdings Corp. Common Stock,,,
GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,,,
GPC,Genuine Parts Company Common Stock,,,
GPI,Group 1 Automotive Inc. Common Stock,,,
GPJA,Georgia Power Company Series 2017A 5.00% Junior Subordinated Notes due October 1 2077,,,
GPK,Graphic Packaging Holding Company,,,
GPM,Guggenheim Enhanced Equity Income Fund,,,
GPMT,Granite Point Mortgage Trust Inc. Common Stock,,,
GPN,Global Payments Inc. Common Stock,,,
GPRK,Geopark Ltd Common Shares,,,
GPS,Gap Inc. (The) Common Stock,,,
GPX,GP Strategies Corporation Common Stock,,,
GRA,W.R. Grace & Co. Common Stock,,,
GRC,Gorman-Rupp Company (The) Common Stock,,,
GRUB,GrubHub Inc. Common Stock,,,
GRX,The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest,,,
GS,Goldman Sachs Group Inc. (The) Common Stock,,,
GS^A,Goldman Sachs Group Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A,,,
GS^C,Goldman Sachs Group Inc. (The) Depositary Share repstg 1/1000th Preferred Series C,,,
GS^D,Goldman Sachs Group Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg,,,
GS^J,Goldman Sachs Group Inc Depositary Shs Repstg 1/1000th Pfd Ser J Fixed to Fltg Rate,,,
GS^K,Goldman Sachs Group Inc. (The) Dep Shs Repstg 1/1000 Int Sh Fxd/Fltg Non Cum Pfd Stk Ser K,,,
GS^N,Goldman Sachs Group Inc. (The) Depositary Shares Each Representing 1/1000th Interest in a Share of 6.30% Non-Cumulative Preferred Stock Series N,,,
GSAH,GS Acquisition Holdings Corp II Class A Common Stock,,,
GSBD,Goldman Sachs BDC Inc. Common Stock,,,
GSK,GlaxoSmithKline PLC Common Stock,,,
GSL,Global Ship Lease Inc New Class A Common Shares,,,
GSL^B,Global Ship Lease Inc. Depository Shares Representing 1/100th Perpetual Preferred Series B% (Marshall Island),,,
GSLD,Global Ship Lease Inc. 8.00% Senior Notes due 2024,,,
GSX,GSX Techedu Inc. American Depositary Shares three of which representing two Class A Ordinary Shares,,,
GTES,Gates Industrial Corporation plc Ordinary Shares,,,
GTLS,Chart Industries Inc. Common Stock,,,
GTN,Gray Television Inc. Common Stock,,,
GTS,Triple-S Management Corporation Class B Common Stock,,,
GTT,GTT Communications Inc. Common Stock,,,
GTY,Getty Realty Corporation Common Stock,,,
GUT,Gabelli Utility Trust (The) Common Stock,,,
GUT^A,Gabelli Utility Trust (The) 5.625% Series A Cumulative Preferred Shares,,,
GUT^C,Gabelli Utility Trust (The) 5.375% Series C Cumulative Preferred Shares,,,
GVA,Granite Construction Incorporated Common Stock,,,
GWB,Great Western Bancorp Inc. Common Stock,,,
GWRE,Guidewire Software Inc. Common Stock,,,
GWW,W.W. Grainger Inc. Common Stock,,,
H,Hyatt Hotels Corporation Class A Common Stock,,,
HAE,Haemonetics Corporation Common Stock,,,
HAL,Halliburton Company Common Stock,,,
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc. Common Stock,,,
HAYW,Hayward Holdings Inc. Common Stock,,,
HBB,Hamilton Beach Brands Holding Company Class A Common Stock ,,,
HBI,Hanesbrands Inc. Common Stock,,,
HBM,Hudbay Minerals Inc. Ordinary Shares (Canada),,,
HCA,HCA Healthcare Inc. Common Stock,,,
HCC,Warrior Met Coal Inc. Common Stock,,,
HCHC,HC2 Holdings Inc. Common Stock,,,
HCI,HCI Group Inc. Common Stock,,,
HCXY,Hercules Capital Inc. 6.25% Notes due 2033,,,
HCXZ,Hercules Capital Inc. 5.25% Notes due 2025,,,
HD,Home Depot Inc. (The) Common Stock,,,
HDB,HDFC Bank Limited Common Stock,,,
HE,Hawaiian Electric Industries Inc. Common Stock,,,
HEI,Heico Corporation Common Stock,,,
HEI/A,Heico Corporation,,,
HEP,Holly Energy Partners L.P. Common Stock,,,
HEQ,John Hancock Hedged Equity & Income Fund Common Shares of Beneficial Interest,,,
HES,Hess Corporation Common Stock,,,
HESM,Hess Midstream LP Class A Share,,,
HEXO,HEXO Corp. Common Shares,,,
HFC,HollyFrontier Corporation Common Stock,,,
HFRO,Highland Income Fund,,,
HFRO^A,Highland Income Fund 5.375% Series A Cumulative Preferred Shares,,,
HGH,Hartford Financial Services Group Inc. (The) 7.875% Fixed to Floating Rate Junior Subordinated Debentures due 2042,,,
HGLB,Highland Global Allocation Fund Common Stock,,,
HGV,Hilton Grand Vacations Inc. Common Stock ,,,
HHC,Howard Hughes Corporation (The) Common Stock,,,
HI,Hillenbrand Inc Common Stock,,,
HIE,Miller/Howard High Income Equity Fund Common Shares of Beneficial Interest,,,
HIG,Hartford Financial Services Group Inc. (The) Common Stock,,,
HIG^G,Hartford Financial Services Group Inc. (The) Depositary Shares each representing a 1/1000th interest in a share of 6.000% Non-Cumulative Preferred Stock Series G $0.01 par value,,,
HIGA,H.I.G. Acquisition Corp. Class A Ordinary Shares,,,
HII,Huntington Ingalls Industries Inc. Common Stock,,,
HIL,Hill International Inc. Common Stock,,,
HIMS,Hims & Hers Health Inc. Class A Common Stock,,,
HIO,Western Asset High Income Opportunity Fund Inc. Common Stock,,,
HIW,Highwoods Properties Inc. Common Stock,,,
HIX,Western Asset High Income Fund II Inc. Common Stock,,,
HKIB,AMTD International Inc. American Depositary Shares each representing one Class A Ordinary Share,,,
HL,Hecla Mining Company Common Stock,,,
HL^B,Hecla Mining Company Preferred Stock,,,
HLF,Herbalife Nutrition Ltd. Common Stock,,,
HLI,Houlihan Lokey Inc. Class A Common Stock,,,
HLT,Hilton Worldwide Holdings Inc. Common Stock ,,,
HLX,Helix Energy Solutions Group Inc. Common Stock,,,
HMC,Honda Motor Company Ltd. Common Stock,,,
HMLP,Hoegh LNG Partners LP Common Units representing Limited Partner Interests,,,
HMLP^A,Hoegh LNG Partners LP 8.75% Series A Cumulative Redeemable Preferred Units,,,
HMN,Horace Mann Educators Corporation Common Stock,,,
HMY,Harmony Gold Mining Company Limited,,,
HNGR,Hanger Inc. Common Stock,,,
HNI,HNI Corporation Common Stock,,,
HNP,Huaneng Power Intl Common Stock,,,
HOG,Harley-Davidson Inc. Common Stock,,,
HOME,At Home Group Inc. Common Stock,,,
HON,Honeywell International Inc. Common Stock,,,
HOV,Hovnanian Enterprises Inc. Class A Common Stock,,,
HP,Helmerich & Payne Inc. Common Stock,,,
HPE,Hewlett Packard Enterprise Company Common Stock,,,
HPF,John Hancock Pfd Income Fund II Pfd Income Fund II,,,
HPI,John Hancock Preferred Income Fund Common Shares of Beneficial Interest,,,
HPP,Hudson Pacific Properties Inc. Common Stock,,,
HPQ,HP Inc. Common Stock,,,
HPR,HighPoint Resources Corporation Common Stock,,,
HPS,John Hancock Preferred Income Fund III Preferred Income Fund III,,,
HPX,HPX Corp. Class A Ordinary Shares,,,
HQH,Tekla Healthcare Investors Common Stock,,,
HQL,TeklaLife Sciences Investors Common Stock,,,
HR,Healthcare Realty Trust Incorporated Common Stock,,,
HRB,H&R Block Inc. Common Stock,,,
HRC,Hill-Rom Holdings Inc Common Stock,,,
HRI,Herc Holdings Inc. Common Stock ,,,
HRL,Hormel Foods Corporation Common Stock,,,
HRTG,Heritage Insurance Holdings Inc. Common Stock,,,
HSBC,HSBC Holdings plc. Common Stock,,,
HSC,Harsco Corporation Common Stock,,,
HSY,The Hershey Company Common Stock,,,
HT,Hersha Hospitality Trust Class A Common Shares of Beneficial Interest,,,
HT^C,Hersha Hospitality Trust 6.875% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest,,,
HT^D,Hersha Hospitality Trust 6.50% Series D Cumulative Redeemable Preferred Shares of Beneficial Interest $0.01 par value per share,,,
HT^E,Hersha Hospitality Trust 6.50% Series E Cumulative Redeemable Preferred Shares of Beneficial Interest,,,
HTA,Healthcare Trust of America Inc. Class A Common Stock,,,
HTD,John Hancock Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,,,
HTFA,Horizon Technology Finance Corporation 6.25% Notes due 2022,,,
HTGC,Hercules Capital Inc. Common Stock,,,
HTH,Hilltop Holdings Inc.,,,
HTPA,Highland Transcend Partners I Corp. Class A Ordinary Shares,,,
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund Common Shares of Beneficial Interest,,,
HUBB,Hubbell Inc Common Stock,,,
HUBS,HubSpot Inc. Common Stock,,,
HUM,Humana Inc. Common Stock,,,
HUN,Huntsman Corporation Common Stock,,,
HUYA,HUYA Inc. American depositary shares each  representing one Class A ordinary share,,,
HVT,Haverty Furniture Companies Inc. Common Stock,,,
HVT/A,Haverty Furniture Companies Inc.,,,
HWM,Howmet Aerospace Inc. Common Stock,,,
HXL,Hexcel Corporation Common Stock,,,
HY,Hyster-Yale Materials Handling Inc. Class A Common Stock,,,
HYB,New America High Income Fund Inc. (The) Common Stock,,,
HYI,Western Asset High Yield Defined Opportunity Fund Inc. Common Stock,,,
HYLN,Hyliion Holdings Corp. Class A Common Stock,,,
HYT,Blackrock Corporate High Yield Fund Inc. Common Stock,,,
HZAC,Horizon Acquisition Corporation Class A Ordinary Shares,,,
HZN,Horizon Global Corporation Common Shares,,,
HZO,MarineMax Inc.  (FL) Common Stock,,,
HZON,Horizon Acquisition Corporation II Class A Ordinary Shares,,,
IAA,IAA Inc. Common Stock ,,,
IACA,ION Acquisition Corp 1 Ltd. Class A Ordinary Shares,,,
IAE,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund Common Shares of Beneficial Interest,,,
IAG,Iamgold Corporation Ordinary Shares,,,
IBA,Industrias Bachoco S.A.B. de C.V. Common Stock,,,
IBM,International Business Machines Corporation Common Stock,,,
IBN,ICICI Bank Limited Common Stock,,,
IBP,Installed Building Products Inc. Common Stock,,,
ICD,Independence Contract Drilling Inc. Common Stock,,,
ICE,Intercontinental Exchange Inc. Common Stock,,,
ICL,ICL Group Ltd. Ordinary Shares,,,
IDA,IDACORP Inc. Common Stock,,,
IDE,Voya Infrastructure Industrials and Materials Fund Common Shares of Beneficial Interest,,,
IDT,IDT Corporation Class B Common Stock,,,
IEX,IDEX Corporation Common Stock,,,
IFF,Internationa Flavors & Fragrances Inc. Common Stock,,,
IFFT,International Flavors & Fragrances Inc. 6.00% Tangible Equity Units,,,
IFN,India Fund Inc. (The) Common Stock,,,
IFS,Intercorp Financial Services Inc. Common Shares,,,
IGA,Voya Global Advantage and Premium Opportunity Fund Common Shares of Beneficial Interest,,,
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,,,
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc. Common Stock,,,
IGR,CBRE Clarion Global Real Estate Income Fund Common Stock,,,
IGT,International Game Technology Ordinary Shares,,,
IH,iHuman Inc. American depositary shares each representing five Class A ordinary shares,,,
IHC,Independence Holding Company Common Stock,,,
IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares,,,
IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),,,
IHIT,Invesco High Income 2023 Target Term Fund Common Shares of Beneficial Interest,,,
IHTA,Invesco High Income 2024 Target Term Fund Common Shares of Beneficial Interest No par value per share,,,
IIAC,Investindustrial Acquisition Corp. Class A Ordinary Shares,,,
IID,Voya International High Dividend Equity Income Fund Common Shares of Beneficial Interest,,,
IIF,Morgan Stanley India Investment Fund Inc. Common Stock,,,
IIIN,Insteel Industries Inc. Common Stock,,,
IIM,Invesco Value Municipal Income Trust Common Stock,,,
IIPR,Innovative Industrial Properties Inc. Common Stock,,,
IIPR^A,Innovative Industrial Properties Inc. 9.00% Series A Cumulative Redeemable Preferred Stock,,,
IMAX,Imax Corporation Common Stock,,,
IMPX,AEA-Bridges Impact Corp. Class A Ordinary Shares,,,
